country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
United States,USA,842,2000,282162411.0,19.45799338865284,4,False,0.5651684104260587,0.8520641685999442,0.9960233119119151,739814668116.0,4937,5035,balanced_2000_2024,0.1391700698466447,0.003266716993842289,2313,underweight_large_world_product,HS1992:270900,0.026797691988911687,0.04197507028533744,0.1599854750602929,0.07458075961071077,0.003195891257799979,0.5172805947619515,0.20298220902390732,0.0,0.005841673463428232,0.022265189738589597,0.010379409524238437,0.0004447724095703043,0.07198997650333472,0.028249048207483418,0.0
Burkina Faso,BFA,854,2000,11925546.0,16.294193379854047,3,False,0.9890621427952552,0.9658246339649512,0.40209162642515744,183912889.0,739,5035,balanced_2000_2024,0.02154604018264672,0.008129142682594348,4514,overweight_large_world_product,HS1992:520100,0.01220416892144871,0.037794441496278586,0.5700405048472902,0.012323087865344556,0.18087091703423885,0.06980967826936313,0.12916137048748463,0.0,0.000814320555159509,0.012282115623175938,0.000265513746321,0.003897052046291871,0.0015041221331293375,0.0027829160785690643,0.0
Azerbaijan,AZE,31,2001,8111200.0,15.908756380620508,2,False,0.9310109764517348,0.9924213060634196,0.5274788202984981,2303852379.0,1070,5033,balanced_2000_2024,0.06027073549600781,0.011998235490207065,4874,underweight_large_world_product,HS1992:870323,0.0017625748430274424,0.008842358087469394,0.0,0.0018177293313987259,0.2982739434396441,0.37016591595189824,0.32090005318958953,0.0,0.0005329354254508534,0.0,0.00010955588373606773,0.017977189950401984,0.022310172009974316,0.01934088222644459,0.0
Australia,AUS,36,2001,19274701.0,16.77430396497169,3,False,0.8416890628055961,0.9457112145605876,0.9785061684175367,59713975934.0,4660,5033,balanced_2000_2024,0.109848037126271,0.004402657835857471,2851,overweight_large_world_product,HS1992:270112,0.015206759786351332,0.046000712588909795,0.44485687911512917,0.10038712302057466,0.01588552044183477,0.24923143035964215,0.1436383344739095,0.0,0.005053087984301485,0.04886665497291576,0.01102732841656362,0.0017449932392648027,0.027377583415179596,0.015778389098045742,0.0
Austria,AUT,40,2001,8042293.0,15.900224799498618,2,False,0.688828835350758,0.8692959786100241,0.9399379265969997,60584259800.0,4556,5033,balanced_2000_2024,0.1299228532691371,0.0019409050331958833,2815,underweight_large_world_product,HS1992:270900,0.015931031854487743,0.04907200768501581,0.11966599309501838,0.17939402073713187,0.09802591457120831,0.3463928718429706,0.20744919206865503,0.0,0.006375575254082277,0.015547347262189648,0.023307383033590923,0.012735806515408066,0.04500435026192928,0.02695239094193691,0.0
Armenia,ARM,51,2001,3211800.0,14.982342085609528,1,True,0.9682287056184214,0.9499557595592074,0.5457862166324746,335794614.0,1160,5033,balanced_2000_2024,0.028808874080860192,0.0022193901390338278,4313,missing_large_world_product,HS1992:220820,0.0030674445513069193,0.05005089872644489,0.01852835764039843,0.1707518503738762,0.27109011020338175,0.23222285797136932,0.2573559250845294,0.0,0.0014419100390440365,0.0005337811221873823,0.0049191685564948795,0.007809800849415738,0.006690079073994659,0.0074141344397234965,0.0
Belgium,BEL,56,2001,10286570.0,16.146349718908994,2,False,0.6381114497352285,0.8579802396267093,0.9792963376907684,182747903102.0,4865,5033,balanced_2000_2024,0.12783826829407252,0.0028845233412851945,2584,underweight_large_world_product,HS1992:270900,0.018867240958809983,0.04874123913848489,0.16308868979227878,0.13119939098763528,0.04546938382081138,0.43250215618325616,0.17899914007753354,0.0,0.006230995605971179,0.0208489756813941,0.01677230294509624,0.005812727288051045,0.055290326679919954,0.022882940093640003,0.0
Brazil,BRA,76,2001,176301203.0,18.98770447094096,4,False,0.8108095601704445,0.9303130847725652,0.95563078096512,56846599835.0,4341,5033,balanced_2000_2024,0.11927151813525239,0.0027297139397323145,3194,overweight_large_world_product,HS1992:120100,0.0071282203191715965,0.025568756943638266,0.3966902021617005,0.09962503453005561,0.040754237095075,0.2552846533336341,0.18207711593589654,0.0,0.0030496244574990117,0.047313842641206194,0.011882429112676673,0.004860819728773613,0.030448188159734157,0.021716614035362736,0.0
Cambodia,KHM,116,2001,12658484.0,16.353838220274646,3,False,0.9955582504098098,0.9618379376889636,0.36016511635513854,1498325962.0,693,5033,balanced_2000_2024,0.005114200870480534,0.0003838558866571251,4661,missing_large_world_product,HS1992:490700,0.0003086330609096688,0.10056764995804797,0.02882882594571865,0.10832178113778838,0.3388442715514761,0.18776059145223717,0.2356768799547317,0.0,0.0005143231629576306,0.00014743640674652614,0.0005539793473868793,0.0017329176685259018,0.0009602453802469713,0.0012052989046166251,0.0
Canada,CAN,124,2001,31020855.0,17.250170278195487,3,False,0.7047133611914644,0.919186829317122,0.9892152292010548,245217574496.0,4730,5033,balanced_2000_2024,0.14656052138908837,0.005411501264850682,3156,overweight_large_world_product,HS1992:870324,0.02130374140671598,0.028647991434345054,0.4073285257752612,0.05725488757242618,0.011846789934586498,0.281666017215771,0.21325578806761009,0.0,0.004198664561367749,0.059698281114271,0.008391306174688418,0.0017362717096000013,0.04128111834073134,0.031254879488429865,0.0
China,CHN,156,2001,1271850000.0,20.963738370382394,4,False,0.7452513627258683,0.8492090978537237,0.986984555366032,265524291049.0,4860,5033,balanced_2000_2024,0.12030213074868013,0.0015514330772393725,2509,underweight_large_world_product,HS1992:270900,0.006812315118578716,0.08904641535982129,0.044795492048936375,0.18094173074034178,0.013749284108150236,0.5060737418865279,0.16539333585622243,0.0,0.010712473503318498,0.0053889931414226044,0.02176767574941707,0.0016540681744794394,0.060881749464906876,0.019897170715135637,0.0
Costa Rica,CRI,188,2001,4008947.0,15.204039171282828,1,True,0.9256746292916348,0.9559882471335812,0.7722140453382723,4715686965.0,2638,5033,balanced_2000_2024,0.06739450027153271,0.0034889259741237577,4059,underweight_large_world_product,HS1992:080300,0.007810963592138842,0.03339884907634073,0.17927921775312358,0.11168494752575496,0.1367658916570715,0.3198055740542128,0.2190655199334964,0.0,0.002250898743144325,0.01208243328954306,0.007526951226350609,0.00921726892241892,0.021553136847434318,0.014763811242641478,0.0
Croatia,HRV,191,2001,4299642.0,15.27404232138388,1,True,0.8649690362079767,0.9248222023081518,0.9121334804499098,4665904226.0,3622,5033,balanced_2000_2024,0.09586052746435281,0.0024566177981841797,3520,underweight_large_world_product,HS1992:890120,0.007796562130398366,0.02286918975304645,0.1776413474470581,0.11227930091775577,0.057478859971750555,0.436179389469583,0.19355191244080616,0.0,0.002192252592409405,0.01702879326575335,0.01076315300930486,0.005509953834941683,0.0418123863436336,0.018553988418309908,0.0
Czech Republic,CZE,203,2001,10216605.0,16.1395248957711,2,False,0.7142574870959545,0.8685514131531764,0.9834897515631748,33384211016.0,4722,5033,balanced_2000_2024,0.117539635892845,0.002043718873038558,2765,underweight_large_world_product,HS1992:270900,0.014109226919684859,0.04835679697226463,0.08173243022149357,0.16346482268556037,0.02153567122735036,0.4903047059334457,0.19460557295988537,0.0,0.005683840309064214,0.009606800088871714,0.019213595739749234,0.0025312949547707797,0.057630236611965646,0.022873868188423407,0.0
Denmark,DNK,208,2001,5358783.0,15.494247455027917,2,False,0.731203814294893,0.8833112665969647,0.9587438295101129,48208804622.0,4456,5033,balanced_2000_2024,0.13614747445785047,0.0014316660223935296,3011,overweight_mid_world_product,HS1992:020329,0.006918415369850051,0.05733028671141294,0.11569748267838667,0.2972781218318623,0.048025091329126544,0.2958161706132992,0.18585284683591233,0.0,0.007805373745703337,0.015751920067793246,0.04047366549898124,0.006538494895068192,0.04027462453279329,0.025303395717511168,0.0
Finland,FIN,246,2001,5188008.0,15.461860366437328,2,False,0.832554481096498,0.9360763055435256,0.9551058566726058,44040298431.0,4431,5033,balanced_2000_2024,0.0979949020326174,0.0032917820570776968,3457,underweight_large_world_product,HS1992:270900,0.008695966756459783,0.053461663746937664,0.21735813185894728,0.09254010456816716,0.04909147670316561,0.3752586459483949,0.21228997717438736,0.0,0.00523897050138189,0.021299988837510275,0.009068458481245711,0.004810714450163234,0.03677343424660562,0.020803335515710675,0.0
France,FRA,251,2001,61364377.0,17.932340045595225,4,False,0.5556494986135945,0.839505659043265,0.9908291037563566,281888183766.0,4806,5033,balanced_2000_2024,0.13903470232032256,0.0027923980535885518,2429,underweight_large_world_product,HS1992:270900,0.024114205439835112,0.04631803985515446,0.17285885089590242,0.12145074413714929,0.005815121614696767,0.48056653291337836,0.1729907105837187,0.0,0.006439814883322237,0.024033378877744815,0.016885868057690212,0.0008085037026558384,0.06681542484872105,0.024051711950188404,0.0
Georgia,GEO,268,2001,4014373.0,15.20539172878451,1,True,0.9635081399444956,0.9519677144623092,0.5782934515820206,317429739.0,1185,5033,balanced_2000_2024,0.034722330455083106,0.00231318137217984,4371,underweight_other_product,HS1992:720449,0.0016654574673541367,0.02482635060011044,0.11636613597873671,0.1837907486527751,0.23075987153834904,0.20048329067919476,0.24377360255083397,0.0,0.0008620287495307855,0.004040503427234832,0.006381643109308777,0.008012520515327082,0.006961247069685483,0.008464387583996147,0.0
Germany,DEU,276,2001,82349925.0,18.226488103840698,4,False,0.5465375380580896,0.8274254031047275,0.9688277582506981,546135674000.0,4811,5033,balanced_2000_2024,0.13254610508470477,0.0028391912069821723,2461,underweight_large_world_product,HS1992:270900,0.025563517589439422,0.04718792356130279,0.0587167703277745,0.1400056200317874,0.07671135081712704,0.4755474526489811,0.20183088261302717,0.0,0.006254575475085455,0.0077826792100996744,0.01855719962518254,0.010167790766596574,0.06303196263157551,0.026751897376165013,0.0
Greece,GRC,300,2001,10862132.0,16.200793169961198,2,False,0.859569837393739,0.9189769815616516,0.9279846582046084,10206965126.0,3997,5033,balanced_2000_2024,0.08919842763690988,0.0019957560580891043,2886,overweight_mid_world_product,HS1992:610610,0.0031232567930605803,0.09018550322407436,0.08633028557709509,0.3051971599049982,0.06333532231745827,0.29049269873229305,0.16445903024408104,0.0,0.008044405083230899,0.007700525730922281,0.027223106782776396,0.005649411164594165,0.025911491966923106,0.014669486908463036,0.0
Guyana,GUY,328,2001,764477.0,13.5469472188758,1,True,0.9904564847675692,0.9797712650665056,0.5127570089706621,480719066.0,1216,5033,balanced_2000_2024,0.010321088463359107,0.0010699204693844777,4371,missing_large_world_product,HS1992:260600,0.0016333895057238923,0.0065644425280762825,0.08224381277880216,0.2106328946090138,0.2589085242611426,0.2172769032847526,0.2243734225382126,0.0,6.775219204491201e-05,0.0008488456672539613,0.002173960738553027,0.00267221778281701,0.0022425341398466525,0.0023157779428435443,0.0
"China, Hong Kong SAR",HKG,344,2001,6714300.0,15.71975013827633,2,False,0.7702446256571422,0.8946694181536545,0.8903957294409526,190658981240.0,4512,5033,balanced_2000_2024,0.12374954800769711,0.0016866997434193953,2994,underweight_large_world_product,HS1992:270900,0.012270606356842517,0.02345964426625892,0.07750665975454324,0.15402024511387097,0.17397375675963103,0.3646449367504574,0.20639475735523846,0.0,0.0029031203743709044,0.009591414112211094,0.019059935716876253,0.021529173764205378,0.0451246461061644,0.025541257933869077,0.0
Hungary,HUN,348,2001,10187576.0,16.13667949662613,2,False,0.7311211290900067,0.8943876543313076,0.8094206234829978,29716842000.0,3416,5033,balanced_2000_2024,0.1451573963578865,0.0032122953243649555,3558,underweight_other_product,HS1992:840734,0.0167765947536076,0.029410306550765552,0.1738360608209018,0.061373044149497444,0.2519974994445691,0.2288354585729413,0.2545476304613248,0.0,0.004269123524996421,0.025233589981873306,0.008908751295298667,0.0365793009080716,0.033217159360811155,0.036949471286835345,0.0
Iceland,ISL,352,2001,284968.0,12.560132172245083,1,True,0.9923580607879321,0.9815901426035952,0.5509751353059078,1993957069.0,1379,5033,balanced_2000_2024,0.006798244298346412,0.0008024770013492777,4393,missing_large_world_product,HS1992:030562,0.0006754967784040611,0.04899714625022909,0.054414808932652735,0.10859174721321324,0.29051055157950595,0.2308961587626882,0.2665895872617108,0.0,0.0003330945701308652,0.00036992516457201585,0.0007382332263397018,0.0019749617008848475,0.001569688494818533,0.0018123411416004487,0.0
Ireland,IRL,372,2001,3866243.0,15.167793792439848,1,True,0.8662666207664292,0.962336527350236,0.9464712026786952,79636176554.478,3820,5033,balanced_2000_2024,0.09175703980578565,0.0034596500282269016,3868,underweight_large_world_product,HS1992:293390,0.008062419150913547,0.00988845120766287,0.26106678466079986,0.03497507026398066,0.023108376210603538,0.4261959672253266,0.24476535043162645,0.0,0.0009073350110790912,0.023954715352089484,0.0032092089144222236,0.002120356195803419,0.03910648032975961,0.02245894400263182,0.0
Italy,ITA,380,2001,56976981.0,17.858157902127378,4,False,0.6633383477603207,0.8192620054911404,0.9610765760474085,234760952313.56702,4524,5033,balanced_2000_2024,0.13920122427444004,0.0018949545365947174,2420,underweight_large_world_product,HS1992:270900,0.01798108157691103,0.05855268189161993,0.10515571933710148,0.1984130611960555,0.039724855963628784,0.443636029661874,0.1545176519497203,0.0,0.00815060500386533,0.014637804871183935,0.02761934103053032,0.005529748584262917,0.06175467846118465,0.021509046323412884,0.0
Japan,JPN,392,2001,127149000.0,18.660870185074774,4,False,0.6896959680373541,0.902422522937906,0.9787955763271495,387245058537.0,4631,5033,balanced_2000_2024,0.14378609222479244,0.0024893714773706055,3181,underweight_large_world_product,HS1992:270900,0.017170940055531214,0.02007789520815599,0.07967049409238798,0.0788161052296204,0.019611434073891626,0.5294185061373652,0.2724055652585788,0.0,0.0028869220920796357,0.011455509011162879,0.011332659775345144,0.002819851468409018,0.07612301814897904,0.039168131728816724,0.0
Korea,KOR,410,2001,47370164.0,17.67350313700076,4,False,0.7190857977693426,0.9174736012368508,0.9071958436384941,150391806819.0,4425,5033,balanced_2000_2024,0.13386702999587208,0.0026192332684500386,3256,underweight_large_world_product,HS1992:270900,0.014886811042559733,0.015857768334214737,0.12319152215671293,0.12753189176599974,0.16248703708649984,0.31655566103197064,0.2543761196246021,0.0,0.0021228323492639145,0.01649128319178983,0.0170723155804694,0.02175165706759885,0.04237636617072993,0.034052575636020155,0.0
Kyrgyzstan,KGZ,417,2001,4945073.0,15.413902285316235,2,False,0.9777865389549526,0.9704857204904797,0.5969862183987367,469591348.0,1637,5033,balanced_2000_2024,0.02797771343247768,0.007370094686605877,4095,overweight_large_world_product,HS1992:710812,0.011983160662977999,0.015903496075113842,0.42884040069580714,0.04353677964552583,0.18104196034658346,0.15893629852326013,0.17174106471370962,0.0,0.0004449434557640686,0.011997973838936193,0.001218059544695449,0.005065140085830699,0.004446674214102497,0.004804922293148772,0.0
Luxembourg,LUX,442,2001,441525.0,12.997989922564571,1,True,0.9068346582119627,0.9517132761057804,0.8879809003088386,7974815203.0,3434,5033,balanced_2000_2024,0.0661946647393703,0.0018909747870371474,3820,overweight_mid_world_product,HS1992:270900,0.004805536103016594,0.030909295433602175,0.03601727599462728,0.3203584362598334,0.07820040252036087,0.30952080538483684,0.2249937844067394,0.0,0.0020460304485574454,0.0023841515092897225,0.021206019284648603,0.005176449427319096,0.020488625942309158,0.014893388127246276,0.0
Mexico,MEX,484,2001,100099099.0,18.42167124324594,4,False,0.6833656962177589,0.9292997775157672,0.9765522786100815,158280574207.0,4466,5033,balanced_2000_2024,0.1437701104318364,0.0017593373124588085,3644,underweight_large_world_product,HS1992:852810,0.006532374788840167,0.014341977814107986,0.18088332289049888,0.07477041728073634,0.016788607569886052,0.40377090502672675,0.309444769418044,0.0,0.002061947734145253,0.026005615307244545,0.010749751149485953,0.0024136999643192825,0.05805018760485503,0.04448890867178634,0.0
